ийрчача,34
ерзаяьй,9
гучадаьккхад,10
бус,308
юртара,399
аравала,74
Жабраил-малайка,1
халкъ,247
хьала,88
йихьа,39
бартала,30
чутехай,1
шахьар,216
нахаех,9
араваьнна,113
вода,627
тӏо,33
тӏабетташ,6
хӏалакбаьб,3
вахийтача,20
лулба,55
вайна,3089
лорадолда,72
кхабар,107
массаболча,76
Пайхамарийумматашкахьа,1
беттаех,1
къоастабаь,11
мархий,266
бутт,718
тӏабилла,21
бац,1764
тӏалаттача,16
маьженех,8
маьже,113
диллача,401
йоах,3882
марх,173
шол,7
дӏабахачарна,4
умматашта,15
бирах,9
ӏаьсача,19
хӏамаех,120
кхабара,8
дуккхача,471
къамаьлашкахьа,8
белгалдаьд,34
Сийдолашволчеи,1
Адама,1
тӏехьено,63
доацар,245
бекхам,324
лургба,81
селлара,279
лаьрхӏай,4
сагагахьа,23
рийӏ,1
моттийта,32
леладар,35
цхьаькханахьа,17
гойташ,546
бакъдеш,111
цӏена,1395
кхаьбача,36
дахача,240
къина,75
гештду,2
дӏаболалуш,15
къахетаман,24
наӏараш,170
хьаел,45
ӏазапан,3
дӏакъовл,15
тӏабеча,19
ялсамален,3
жожагӏатен,48
шайтӏашта,9
гӏабаш,40
тох,230
хиннадий,46
диканца,52
бергба,298
беззача,18
дувца,1125
белгалдаккха,138
сенца,94
гучабоал,22
халкъанна,36
хьахалар,1
соц,53
белхаца,13
хьахинна,89
бӏаргагор,11
беттала,27
хьалхарча,645
шаӏбан,9
беттаха,1
ткъаь,273
итталагӏча,5
ӏадле,2
бӏаргабоврах,1
имама,37
итт,497
хьалбизар,8
беттах,47
морхаш,203
тӏаяхкар,5
бӏаргаго,109
диза,157
хьалоацаргба,2
кхаба,184
дӏадоладе,17
бӏаргагорца,6
даста,39
нагахьа,1053
морх,111
яле,754
бӏаргабайтаргбоацаш,1
хьакхоачашде,3
хьабелгалдоал,2
хьахинналга,2
бӏарга,658
гой,338
хьалацар,7
миштад,196
хьалацарах,3
дийца,306
Шуӏайб-Пайхамар,17
Мадъян,7
вахийта,164
илаб,1
Хьижазанеи,1
Шаьманеи,1
базар,344
рузкъаш,67
ниӏмат,53
доллашшехьа,3
шоаша,97
озаш-дусташ,1
эшадеш,5
цунгахьа,180
тийша,346
замангаха,1
царга,1064
нийсабе,1
дистар-озарца,1
эшадар,2
долчул,20
дӏахайта,114
ӏоасалонах,2
кхете,36
лургдолга,1
Шуӏайб-Пайхамара,18
данна,1
ниӏматаш,7
кердадоахар,5
бӏаьхий,103
хьехар,277
кхайкаду,33
хьаийцанзар,4
ӏоасалонгахьа,1
даргахьа,5
даларгахьа,2
совбувлар,2
ийрчавоахаш,1
сийзвеш,1
юхадухьал,7
лувра,45
Шуӏайб,17
тхоай,543
даьшкара,39
хьаденар,6
дутаргда,35
тхога,379
кхайкадер,15
яхачунна,12
хургдац,392
яхачох,323
дулаш,27
шоагали,1
къизали,14
йоаккхаш,409
бора,128
гаргалонаш,28
ниӏмата,18
хам,335
даьккхе,106
вайта,91
эце,28
дайтаргда,17
хьадоаладаьд,3
хинар,3
юхедутар,1
озар,20
дистар,25
нийсадаьчул,1
тӏехьгӏа,4
юхедуса,1
рузкъа,600
эшадечул,2
дӏаяхар,141
кӏеззигача,7
тайп-тайпара,428
бахьанаш,96
кхувлаш,124
кхестабе,4
болабелар,208
боале,44
мехках,644
арадоахаргда,4
кхерам,468
тувса,41
моастагӏий,353
боаккхе,33
юхаваргвац,2
кӏаьдлургвац,7
мелалургвац,1
тешар,63
гӏодеш,10
волчунна,24
гӏодергхиларах,2
чӏоагӏдергдолаш,2
воалаш,333
ӏазапаца,30
телаш,144
Шуӏайба,3
дилад,2
дуларгдоацалга,1
гучадаьнначул,3
еха,254
нахаи,56
бакъдар,838
хьаделла,16
гучадаккха,26
хьаделларех,1
толашагӏавар,1
тӏаделхаде,1
доаггӏаш,4
сихонца,40
дайта,132
акхарна,255
харцвича,2
дӏатӏа,319
вийрза,259
ховрг-м,8
бешдола,1
хьанга,87
доагӏаргда,60
харцвар,13
дехарийна,5
дайталехьа,1
баьха,338
дӏабахийтаб,11
лоалургйоаца,1
йӏовхал,360
тӏатассай,1
дӏалаьттай,1
кӏалхарадала,1
лоамашка,255
аренашка,56
гаьний,68
бешамашка,59
тӏадоссаде,1
цунах,650
кӏалхаравала,11
могардац,1
лажкъаргва,1
даргдоацаш,84
керастана,2
тӏаоттаде,4
хьал,1561
бӏаргаяйнай,21
шевар,115
морхано,1
ӏидар,1
догӏанга,4
сатувсаш,203
цигахьа,107
дӏабайддаб,2
гулвелча,2
тӏаелхае,1
йолаеннай,44
хӏалакдаьд,6
баьхача,264
юхедитанзар,1
эцаш,458
дӏабийрзача,3
къахетаманна,5
дӏадаьннача,12
дӏавийрзар,39
даькъаза,123
дӏаводача,27
Шуӏайба-Пайхамара,1
аьлар,7715
рисалат,3
доссадаь,26
дӏахоачадир,1
бир,386
бакъдаь,13
диланзар,3
гӏайгӏане,255
хургва,460
деннадар,40
Шуӏайб-Пайхамарах,1
умматах,7
дувцаро,30
хьахьокх,110
хоарцонашца,2
даъа,38
йоацалга,39
озарца,5
дистарца,16
тийшача,132
кхайкадеча,3
дикадар,339
водар,345
нахӏийна,1
везалга,73
лорадаьрех,1
долда,301
хьаькъале,174
гучаяьлча,15
тӏехьеи,34
тувлавеннача,11
лазар,569
доахача,40
унахочоаи,3
къаваларах,1
кхоабалургдоацача,1
къоаночоаи,1
бӏаьхача,41
араваьннача,29
могадаьд,14
дергдоацаш,38
кхоабалургдолаш,1
деношкахьа,3
хьайдзи,3
нифаси,2
доладеннадале,1
дӏадалцца,1
бутти,15
ӏийдан,6
дии,64
дӏадаьлча,112
денош,312
декхаш,10
хьакхоабаргда,1
мархийна,13
маьркӏижа,28
ӏуйра,72
хиллалца,79
хьабелгалдеш,2
шерарча,19
делкъа,98
мегаргда,262
дохаду,25
водача,128
дохадари,1
кхабари,3
маца,332
декха,11
диса,200
дезий,82
ханга,2
воаллар,205
дох,30
лохе,204
ӏодувцача,2
карагӏдаьлча,7
хьахул,83
даъарах,5
деце,423
кхачарах,37
че,139
чухье,28
лергий,1
эцача,24
бага,203
мерий,34
кхарзарах,1
керага,6
кхоаче,48
бага-мерий,2
кӏезига,698
кхарза,13
ловшшехьа,1
цаховш,112
дохац,20
ӏовратах,6
цхьаннех,47
чудалар,3
ӏетдар,1
вижар-гӏаттар,17
Пхелагӏадар,2
Гӏанабарах,1
ӏехавенна,5
йирах,4
мани,5
араяккхаро,1
Ялхлагӏадар,1
доладалар,16
Ворхӏлагӏадар,1
Бархӏлагӏадар,1
Ийслагӏадар,1
вохар,9
Итталагӏадар,1
дасталехьа,1
цакхетар,7
дохар,16
арахьара,126
къамаьлаца,74
сенах,292
кхарзар,3
дохара,4
массехк,673
хьадувцийта,5
Яӏкъуб-Пайхамари,6
Юсуф-Пайхамари,6
Юсуф-Пайхамарах,1
Мухьаммадас,1
пайхамарий,26
цӏенах,168
Юсуф-Пайхамара,16
ваьхав,110
Мисарерчеи,1
яхачеи,6
ваьха,119
Юсуф,109
дезалах,59
везаш,687
Юсуфа,53
вешех,31
Бинямин,10
воша,711
укхун,305
нанас,974
вожаш,370
итта,38
цкъа,1429
седкъои,1
маьлхои,1
беттои,2
сужд,35
кӏаьнко,121
тамаш,759
Яӏкъуб-Пайхамарага,2
седкъеи,7
малхи,15
сайна,1043
дийцача,169
гӏанах,5
гӏадвахав,16
кхетадаьд,55
чакхбоаккхаргболаш,1
даь-да,77
безбирах,1
Юсуфах,4
вергволаш,6
гучадаьннад,40
кӏаьнка,634
дайнача,72
моастагӏа,441
шайтӏана,8
кӏийле,155
хьагӏ,151
йовзача,29
цӏенна,191
дергдола,36
лораде,229
лаьрхӏар,273
Юсуфага,5
вежарех,25
цхьаннега,103
дувцалахь,23
дӏахой,17
хьоца,536
вежарашта,47
ераш,1188
гоама,225
безарах,12
шоайла,1199
дувцаш,1243
вайла,10
зӏамигий,1
ийша,86
бий,800
диц,232
вежарашка,23
укхунцара,7
совъяннай,1
цул,2649
вежараша,66
вӏашагӏа,140
кхийтта,465
цхьаболчар,79
Шоллагӏабараша,1
гаьнарча,102
дӏакхосса,19
вайца,146
Кхоалагӏабараша,1
вокхар,147
яьхар,94
юхатохаш,20
аьнначунна,5
массараша,2
соцам,150
лелача,225
йисте,636
гӏув,77
кхоссаргва,4
боагӏача,151
кораваь,17
шоашца,169
дӏавугаргволаш,3
тиша,109
белла,155
тхоца,174
ловза,304
дийхача,61
къонгий,78
Юсуфацара,1
кхетаеча,1
юхасоцаваьв,2
къонгаша,53
вайтац,3
хулийтаргдац,6
сийдолашвола,1
даимаа,139
ловзаш,282
хулий,191
мегац,47
сакъерда,81
дагалоацам,12
кӏоадало,3
цхаь,8
берзо,57
ваъар,1
хургда,1335
дехарах,33
цавоалаш,16
вежарашца,14
Яӏкъуб-Пайхамарас,1
пурма,1
